,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,id,question,answer,encoded
175,175,175,175,175,WKVWF.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
176,176,176,176,176,Q3BCC.mp4,How many times did the Person looking_at the doorknob?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 23,  0]) 9]"
177,177,177,177,177,OU3XH.mp4,How many times did the Person looking_at the table?,3,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
178,178,178,178,178,UX0YW.mp4,How many times did the Person looking_at the broom?,11,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 16,  0]) 9]"
179,179,179,179,179,VU760.mp4,How many times did the Person looking_at the sofa/couch?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 14,  0]) 9]"
180,180,180,180,180,UOZES.mp4,How many times did the Person looking_at the bed?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 31,  0]) 9]"
181,181,181,181,181,SLAH4.mp4,How many times did the Person looking_at the table?,1,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
182,182,182,182,182,UD0P0.mp4,How many times did the Person looking_at the table?,2,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
183,183,183,183,183,S7OTQ.mp4,How many times did the Person looking_at the chair?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 28,  0]) 9]"
184,184,184,184,184,PJDUN.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
185,185,185,185,185,N6FZ7.mp4,How many times did the Person looking_at the table?,2,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
186,186,186,186,186,NF45F.mp4,How many times did the Person looking_at the doorway?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 18,  0]) 9]"
187,187,187,187,187,S2FUO.mp4,How many times did the Person looking_at the food?,11,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
188,188,188,188,188,NKLTK.mp4,How many times did the Person looking_at the chair?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 28,  0]) 9]"
189,189,189,189,189,T1JWU.mp4,How many times did the Person looking_at the floor?,2,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 19,  0]) 9]"
190,190,190,190,190,RG0KS.mp4,How many times did the Person looking_at the blanket?,5,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 12,  0]) 9]"
191,191,191,191,191,WPU76.mp4,How many times did the Person looking_at the table?,1,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
192,192,192,192,192,VIN5T.mp4,How many times did the Person looking_at the pillow?,2,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 13,  0]) 9]"
193,193,193,193,193,MWPZ1.mp4,How many times did the Person looking_at the clothes?,8,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 22,  0]) 9]"
194,194,194,194,194,TUJF4.mp4,How many times did the Person looking_at the doorway?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 18,  0]) 9]"
195,195,195,195,195,ZTWJB.mp4,How many times did the Person looking_at the sofa/couch?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 14,  0]) 9]"
196,196,196,196,196,LYY21.mp4,How many times did the Person looking_at the food?,4,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
197,197,197,197,197,NHYRG.mp4,How many times did the Person looking_at the closet/cabinet?,3,"[array([2, 3, 4, 5, 1, 6, 7, 1, 8, 0]) 9]"
198,198,198,198,198,PN1F2.mp4,How many times did the Person looking_at the food?,4,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
199,199,199,199,199,RCW5X.mp4,How many times did the Person looking_at the window?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 32,  0]) 9]"
200,200,200,200,200,W86WR.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
201,201,201,201,201,MFGLZ.mp4,How many times did the Person looking_at the food?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
202,202,202,202,202,YHXU9.mp4,How many times did the Person looking_at the paper/notebook?,4,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 24,  0]) 9]"
203,203,203,203,203,O3HV7.mp4,How many times did the Person looking_at the blanket?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 12,  0]) 9]"
204,204,204,204,204,OY3LS.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
205,205,205,205,205,X11CU.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
206,206,206,206,206,TCOXG.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
207,207,207,207,207,W4WQ0.mp4,How many times did the Person looking_at the food?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
208,208,208,208,208,Y44TV.mp4,How many times did the Person looking_at the towel?,4,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 20,  0]) 9]"
209,209,209,209,209,MME0V.mp4,How many times did the Person looking_at the door?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 33,  0]) 9]"
210,210,210,210,210,PTQE0.mp4,How many times did the Person looking_at the food?,6,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
211,211,211,211,211,STGCD.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
212,212,212,212,212,NBSPH.mp4,How many times did the Person looking_at the table?,3,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
213,213,213,213,213,Y8L60.mp4,How many times did the Person looking_at the closet/cabinet?,3,"[array([2, 3, 4, 5, 1, 6, 7, 1, 8, 0]) 9]"
214,214,214,214,214,MVPPS.mp4,How many times did the Person looking_at the table?,2,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
215,215,215,215,215,V1WN7.mp4,How many times did the Person looking_at the clothes?,4,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 22,  0]) 9]"
216,216,216,216,216,XPXWY.mp4,How many times did the Person looking_at the groceries?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 27,  0]) 9]"
217,217,217,217,217,NUW9G.mp4,How many times did the Person looking_at the towel?,6,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 20,  0]) 9]"
218,218,218,218,218,RSFGZ.mp4,How many times did the Person looking_at the clothes?,5,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 22,  0]) 9]"
219,219,219,219,219,XHN6Y.mp4,How many times did the Person looking_at the food?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
220,220,220,220,220,VWFJA.mp4,How many times did the Person looking_at the refrigerator?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 34,  0]) 9]"
221,221,221,221,221,Q5K4X.mp4,How many times did the Person looking_at the picture?,2,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 35,  0]) 9]"
222,222,222,222,222,PEWH4.mp4,How many times did the Person looking_at the food?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
223,223,223,223,223,S2S7I.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
224,224,224,224,224,ZXHCH.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
225,225,225,225,225,Q5YDL.mp4,How many times did the Person looking_at the food?,10,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
226,226,226,226,226,OUPCK.mp4,How many times did the Person looking_at the food?,10,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
227,227,227,227,227,Y0MCG.mp4,How many times did the Person looking_at the sofa/couch?,4,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 14,  0]) 9]"
228,228,228,228,228,S5YJG.mp4,How many times did the Person looking_at the broom?,2,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 16,  0]) 9]"
229,229,229,229,229,MTOFZ.mp4,How many times did the Person looking_at the food?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
230,230,230,230,230,ZZ4GP.mp4,How many times did the Person looking_at the food?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
231,231,231,231,231,QUAFE.mp4,How many times did the Person looking_at the clothes?,4,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 22,  0]) 9]"
232,232,232,232,232,YUTDC.mp4,How many times did the Person looking_at the cup/glass/bottle?,4,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 15,  0]) 9]"
233,233,233,233,233,TBEV0.mp4,How many times did the Person looking_at the sofa/couch?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 14,  0]) 9]"
234,234,234,234,234,OGZYC.mp4,How many times did the Person looking_at the table?,1,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
235,235,235,235,235,OFFQ4.mp4,How many times did the Person looking_at the sofa/couch?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 14,  0]) 9]"
236,236,236,236,236,TNDT2.mp4,How many times did the Person looking_at the food?,6,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
237,237,237,237,237,VAV4C.mp4,How many times did the Person looking_at the food?,5,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
238,238,238,238,238,SCFIN.mp4,How many times did the Person looking_at the towel?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 20,  0]) 9]"
239,239,239,239,239,YN3AA.mp4,How many times did the Person looking_at the food?,2,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
240,240,240,240,240,QYM5H.mp4,How many times did the Person looking_at the blanket?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 12,  0]) 9]"
241,241,241,241,241,N0NLE.mp4,How many times did the Person looking_at the phone/camera?,2,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 26,  0]) 9]"
242,242,242,242,242,PMJKO.mp4,How many times did the Person looking_at the cup/glass/bottle?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 15,  0]) 9]"
243,243,243,243,243,URAIM.mp4,How many times did the Person looking_at the table?,1,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
244,244,244,244,244,XHYA2.mp4,How many times did the Person looking_at the closet/cabinet?,6,"[array([2, 3, 4, 5, 1, 6, 7, 1, 8, 0]) 9]"
245,245,245,245,245,OWCJT.mp4,How many times did the Person looking_at the clothes?,4,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 22,  0]) 9]"
246,246,246,246,246,OHNUQ.mp4,How many times did the Person looking_at the food?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
247,247,247,247,247,T42A2.mp4,How many times did the Person looking_at the blanket?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 12,  0]) 9]"
248,248,248,248,248,OJYDD.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
249,249,249,249,249,O7YEF.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
250,250,250,250,250,V3SOF.mp4,How many times did the Person looking_at the closet/cabinet?,1,"[array([2, 3, 4, 5, 1, 6, 7, 1, 8, 0]) 9]"
251,251,251,251,251,PRTAJ.mp4,How many times did the Person looking_at the clothes?,4,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 22,  0]) 9]"
252,252,252,252,252,RKJ0C.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
253,253,253,253,253,X4BQG.mp4,How many times did the Person looking_at the paper/notebook?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 24,  0]) 9]"
254,254,254,254,254,T5ECU.mp4,How many times did the Person looking_at the window?,6,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 32,  0]) 9]"
255,255,255,255,255,T9EHP.mp4,How many times did the Person looking_at the chair?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 28,  0]) 9]"
256,256,256,256,256,X95D0.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
257,257,257,257,257,OOWBP.mp4,How many times did the Person looking_at the table?,2,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
258,258,258,258,258,T96JC.mp4,How many times did the Person looking_at the doorway?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 18,  0]) 9]"
259,259,259,259,259,QY2ZD.mp4,How many times did the Person looking_at the chair?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 28,  0]) 9]"
260,260,260,260,260,QBUAT.mp4,How many times did the Person looking_at the blanket?,10,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 12,  0]) 9]"
261,261,261,261,261,WXXYY.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
262,262,262,262,262,YIG5G.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
263,263,263,263,263,MRTH4.mp4,How many times did the Person looking_at the shoe?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 30,  0]) 9]"
264,264,264,264,264,SX248.mp4,How many times did the Person looking_at the towel?,2,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 20,  0]) 9]"
265,265,265,265,265,YW5QQ.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
266,266,266,266,266,W3SC3.mp4,How many times did the Person looking_at the doorway?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 18,  0]) 9]"
267,267,267,267,267,ZBBOO.mp4,How many times did the Person looking_at the book?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 17,  0]) 9]"
268,268,268,268,268,YG9UR.mp4,How many times did the Person looking_at the sofa/couch?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 14,  0]) 9]"
269,269,269,269,269,QFL2O.mp4,How many times did the Person looking_at the chair?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 28,  0]) 9]"
270,270,270,270,270,W5ZY8.mp4,How many times did the Person looking_at the towel?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 20,  0]) 9]"
271,271,271,271,271,XMI29.mp4,How many times did the Person looking_at the food?,4,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
272,272,272,272,272,MOTWW.mp4,How many times did the Person looking_at the food?,4,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
273,273,273,273,273,Z4Y04.mp4,How many times did the Person looking_at the food?,5,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
274,274,274,274,274,YE6UZ.mp4,How many times did the Person looking_at the closet/cabinet?,3,"[array([2, 3, 4, 5, 1, 6, 7, 1, 8, 0]) 9]"
275,275,275,275,275,SZKDA.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
276,276,276,276,276,Q7TXX.mp4,How many times did the Person looking_at the cup/glass/bottle?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 15,  0]) 9]"
277,277,277,277,277,ZX37G.mp4,How many times did the Person looking_at the table?,2,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
278,278,278,278,278,W0QSB.mp4,How many times did the Person looking_at the food?,2,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
279,279,279,279,279,W3NN2.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
280,280,280,280,280,PRHR7.mp4,How many times did the Person looking_at the food?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
281,281,281,281,281,VU996.mp4,How many times did the Person looking_at the blanket?,7,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 12,  0]) 9]"
282,282,282,282,282,ZFT06.mp4,How many times did the Person looking_at the refrigerator?,2,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 34,  0]) 9]"
283,283,283,283,283,O8T6G.mp4,How many times did the Person looking_at the food?,2,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
284,284,284,284,284,X2JBJ.mp4,How many times did the Person looking_at the book?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 17,  0]) 9]"
285,285,285,285,285,YAFX0.mp4,How many times did the Person looking_at the doorway?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 18,  0]) 9]"
286,286,286,286,286,YPRUL.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
287,287,287,287,287,MYBRN.mp4,How many times did the Person looking_at the closet/cabinet?,4,"[array([2, 3, 4, 5, 1, 6, 7, 1, 8, 0]) 9]"
288,288,288,288,288,YOCRB.mp4,How many times did the Person looking_at the food?,9,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
289,289,289,289,289,YSE1G.mp4,How many times did the Person looking_at the doorway?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 18,  0]) 9]"
290,290,290,290,290,U7O1U.mp4,How many times did the Person looking_at the clothes?,2,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 22,  0]) 9]"
291,291,291,291,291,SV6KF.mp4,How many times did the Person looking_at the broom?,5,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 16,  0]) 9]"
292,292,292,292,292,NW0KT.mp4,How many times did the Person looking_at the closet/cabinet?,2,"[array([2, 3, 4, 5, 1, 6, 7, 1, 8, 0]) 9]"
293,293,293,293,293,U502L.mp4,How many times did the Person looking_at the towel?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 20,  0]) 9]"
294,294,294,294,294,OVD84.mp4,How many times did the Person looking_at the blanket?,5,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 12,  0]) 9]"
295,295,295,295,295,QMKZV.mp4,How many times did the Person looking_at the closet/cabinet?,4,"[array([2, 3, 4, 5, 1, 6, 7, 1, 8, 0]) 9]"
296,296,296,296,296,Q38XP.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
297,297,297,297,297,W7CR5.mp4,How many times did the Person looking_at the towel?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 20,  0]) 9]"
298,298,298,298,298,W1CG2.mp4,How many times did the Person looking_at the food?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
299,299,299,299,299,VNUPE.mp4,How many times did the Person looking_at the food?,6,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
300,300,300,300,300,RS6EK.mp4,How many times did the Person looking_at the sofa/couch?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 14,  0]) 9]"
301,301,301,301,301,V1BX9.mp4,How many times did the Person looking_at the food?,5,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
302,302,302,302,302,SW8VM.mp4,How many times did the Person looking_at the blanket?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 12,  0]) 9]"
303,303,303,303,303,TQYV1.mp4,How many times did the Person looking_at the blanket?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 12,  0]) 9]"
304,304,304,304,304,UMTLM.mp4,How many times did the Person looking_at the door?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 33,  0]) 9]"
305,305,305,305,305,QACLT.mp4,How many times did the Person looking_at the closet/cabinet?,6,"[array([2, 3, 4, 5, 1, 6, 7, 1, 8, 0]) 9]"
306,306,306,306,306,QXGK5.mp4,How many times did the Person looking_at the doorway?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 18,  0]) 9]"
307,307,307,307,307,RIZ7Y.mp4,How many times did the Person looking_at the closet/cabinet?,2,"[array([2, 3, 4, 5, 1, 6, 7, 1, 8, 0]) 9]"
308,308,308,308,308,R5O7F.mp4,How many times did the Person looking_at the blanket?,5,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 12,  0]) 9]"
309,309,309,309,309,QUXYH.mp4,How many times did the Person looking_at the food?,4,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
310,310,310,310,310,RVVDR.mp4,How many times did the Person looking_at the table?,2,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
311,311,311,311,311,VVQYB.mp4,How many times did the Person looking_at the chair?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 28,  0]) 9]"
312,312,312,312,312,VXEXI.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
313,313,313,313,313,Y2EID.mp4,How many times did the Person looking_at the doorway?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 18,  0]) 9]"
314,314,314,314,314,YK49T.mp4,How many times did the Person looking_at the food?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
315,315,315,315,315,OKXIQ.mp4,How many times did the Person looking_at the food?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
316,316,316,316,316,OE2OX.mp4,How many times did the Person looking_at the blanket?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 12,  0]) 9]"
317,317,317,317,317,V6RRM.mp4,How many times did the Person looking_at the table?,1,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
318,318,318,318,318,V7YEJ.mp4,How many times did the Person looking_at the food?,7,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
319,319,319,319,319,NJANX.mp4,How many times did the Person looking_at the table?,1,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
320,320,320,320,320,NQMMJ.mp4,How many times did the Person looking_at the closet/cabinet?,4,"[array([2, 3, 4, 5, 1, 6, 7, 1, 8, 0]) 9]"
321,321,321,321,321,MX6X6.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
322,322,322,322,322,SJJLG.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
323,323,323,323,323,VZE8E.mp4,How many times did the Person looking_at the pillow?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 13,  0]) 9]"
324,324,324,324,324,OK45U.mp4,How many times did the Person looking_at the clothes?,6,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 22,  0]) 9]"
325,325,325,325,325,U0P7W.mp4,How many times did the Person looking_at the closet/cabinet?,5,"[array([2, 3, 4, 5, 1, 6, 7, 1, 8, 0]) 9]"
326,326,326,326,326,OOKN5.mp4,How many times did the Person looking_at the clothes?,9,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 22,  0]) 9]"
327,327,327,327,327,WBJC3.mp4,How many times did the Person looking_at the food?,4,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
328,328,328,328,328,SUE5L.mp4,How many times did the Person looking_at the blanket?,5,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 12,  0]) 9]"
329,329,329,329,329,WT46G.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
330,330,330,330,330,QCPXJ.mp4,How many times did the Person looking_at the chair?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 28,  0]) 9]"
331,331,331,331,331,NAZ52.mp4,How many times did the Person looking_at the bed?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 31,  0]) 9]"
332,332,332,332,332,YDWIW.mp4,How many times did the Person looking_at the food?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
333,333,333,333,333,MYQZJ.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
334,334,334,334,334,QVBTC.mp4,How many times did the Person looking_at the window?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 32,  0]) 9]"
335,335,335,335,335,P8G8V.mp4,How many times did the Person looking_at the food?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
336,336,336,336,336,WF7P3.mp4,How many times did the Person looking_at the doorknob?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 23,  0]) 9]"
337,337,337,337,337,ZDWM7.mp4,How many times did the Person looking_at the food?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
338,338,338,338,338,Y89SO.mp4,How many times did the Person looking_at the table?,2,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
339,339,339,339,339,MPHFU.mp4,How many times did the Person looking_at the towel?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 20,  0]) 9]"
340,340,340,340,340,XKU2U.mp4,How many times did the Person looking_at the table?,2,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
341,341,341,341,341,N8913.mp4,How many times did the Person looking_at the blanket?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 12,  0]) 9]"
342,342,342,342,342,RNLTR.mp4,How many times did the Person looking_at the sofa/couch?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 14,  0]) 9]"
343,343,343,343,343,ZNQVC.mp4,How many times did the Person looking_at the closet/cabinet?,7,"[array([2, 3, 4, 5, 1, 6, 7, 1, 8, 0]) 9]"
344,344,344,344,344,XK92L.mp4,How many times did the Person looking_at the cup/glass/bottle?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 15,  0]) 9]"
345,345,345,345,345,ST7MR.mp4,How many times did the Person looking_at the table?,1,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
346,346,346,346,346,W7HR1.mp4,How many times did the Person looking_at the doorway?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 18,  0]) 9]"
347,347,347,347,347,WDF45.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
348,348,348,348,348,RKJFZ.mp4,How many times did the Person looking_at the sofa/couch?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 14,  0]) 9]"
349,349,349,349,349,MZ3I3.mp4,How many times did the Person looking_at the table?,2,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
350,350,350,350,350,P0NLV.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
